,geographic_name,site_type,longitude,latitude,geometry,date_mod,geo_database,google_maps,open_street_maps,aerial_photograph,cartographic_sheet,dictionary
183,el diamante,locality,-75.8287987,3.8829603,POINT Z (-75.82879869999999 3.8829603 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
184,gigante,locality,-75.826898,3.891649,POINT Z (-75.826898 3.891649 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,True
185,bolivia,locality,-75.7856269,3.8863543,POINT Z (-75.7856269 3.8863543 0),2021-08-27T00:00:00+00:00,True,False,True,False,False,False
186,santa fe,locality,-75.7705575,3.9345493,POINT Z (-75.7705575 3.9345493 0),2021-08-27T00:00:00+00:00,True,False,True,False,False,False
187,balcones,locality,-75.7647197,3.9169004,POINT Z (-75.7647197 3.9169004 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
188,santa cecilia,locality,-75.7765309,3.9213805,POINT Z (-75.7765309 3.9213805 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
189,satena,locality,-75.6981971,3.8883907,POINT Z (-75.6981971 3.8883907 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
190,mameyal,locality,-75.6774258,3.8966721,POINT Z (-75.67742579999999 3.8966721 0),2021-08-27T00:00:00+00:00,True,False,True,False,False,True
191,la linda,isolated_dwelling,-75.7046797,3.9061213,POINT Z (-75.7046797 3.9061213 0),2021-08-27T00:00:00+00:00,True,False,True,False,False,False
192,versalles,locality,-75.6823131,3.9160859,POINT Z (-75.6823131 3.9160859 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
193,alemania,isolated_dwelling,-75.7154594,3.9229241,POINT Z (-75.7154594 3.9229241 0),2021-08-27T00:00:00+00:00,True,False,True,False,False,False
194,santa clara,isolated_dwelling,-75.7564384,3.9284401,POINT Z (-75.75643839999999 3.9284401 0),2021-08-27T00:00:00+00:00,True,False,True,False,False,False
195,vagones,locality,-75.7613257,3.9338705,POINT Z (-75.7613257 3.9338705 0),2021-08-27T00:00:00+00:00,True,False,True,False,False,True
196,alemania,hamlet,-75.7582143,3.9440893,POINT Z (-75.75821430000001 3.9440893 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
197,san josé de las hermosas,village,-75.6958993,3.9048064,POINT Z (-75.69589929999999 3.9048064 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,True
198,el cairo,hamlet,-75.6658445,3.90949,POINT Z (-75.66584450000001 3.90949 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
199,el rocio,locality,-75.6482373,3.8744074,POINT Z (-75.64823730000001 3.8744074 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
200,normandia,locality,-75.6487803,3.8794306,POINT Z (-75.6487803 3.8794306 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
201,el mirador (1),locality,-75.6123965,3.8741359,POINT Z (-75.6123965 3.8741359 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
202,el jordan,locality,-75.6246149,3.8750862,POINT Z (-75.6246149 3.8750862 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
203,peñaranda,locality,-75.5932543,3.8841822,POINT Z (-75.5932543 3.8841822 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
204,la estacion,locality,-75.6652073,3.8847252,POINT Z (-75.66520730000001 3.8847252 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
205,el placer,locality,-75.6641212,3.8771226,POINT Z (-75.6641212 3.8771226 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
206,san jorge - alto,hamlet,-75.5976201,3.8765248,POINT Z (-75.5976201 3.8765248 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
207,rionegro hermosas,hamlet,-75.6390896,3.8713388,POINT Z (-75.63908960000001 3.8713388 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
208,boqueron miraflores,locality,-75.712995,3.9633305,POINT Z (-75.71299500000001 3.9633305 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
209,paramo de cumbarco,locality,-75.741392,4.0252857,POINT Z (-75.741392 4.0252857 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
210,iglesia divino niño,place_of_worship,-75.4777937,3.7198169,POINT Z (-75.47779370000001 3.7198169 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
211,restaurante arroyave,restaurant,-75.4865097,3.7240861,POINT Z (-75.4865097 3.7240861 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
212,restaurante la parilla,restaurant,-75.4847978,3.7242518,POINT Z (-75.4847978 3.7242518 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
213,colegio soledad medina,college,-75.495563,3.7199273,POINT Z (-75.495563 3.7199273 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
214,politecnico tolimense,school,-75.4828854,3.7235353,POINT Z (-75.4828854 3.7235353 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
215,cooperativa de transportadores del sur del tolima - cointrasur,office,-75.4854573,3.7235377,POINT Z (-75.48545729999999 3.7235377 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
216,v distrito de policia / estación de policía chaparral,police,-75.4835758,3.7257427,POINT Z (-75.4835758 3.7257427 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
217,bancolombia,bank,-75.4853414,3.7252627,POINT Z (-75.4853414 3.7252627 0),2021-08-27T00:00:00+00:00,False,True,True,False,False,False
218,banco davivienda,bank,-75.4847137,3.7243631,POINT Z (-75.4847137 3.7243631 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
219,banco agrario,bank,-75.4850899,3.7252656,POINT Z (-75.48508990000001 3.7252656 0),2021-08-27T00:00:00+00:00,False,True,True,False,False,False
220,estacion de servicio cointrasur 1,fuel,-75.4734815,3.725547,POINT Z (-75.47348150000001 3.725547 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
221,la charca,isolated_dwelling,-75.4173366,3.5388887,POINT Z (-75.4173366 3.5388887 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
222,la primavera,isolated_dwelling,-75.3852601,3.74445,POINT Z (-75.3852601 3.74445 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
223,llano largo,isolated_dwelling,-75.4287004,3.530644,POINT Z (-75.4287004 3.530644 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
224,escuela la holanda hermosas,school,-75.6203891,3.8380808,POINT Z (-75.6203891 3.8380808 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
225,vivienda,isolated_dwelling,-75.6083153,3.8307446,POINT Z (-75.6083153 3.8307446 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
226,vivienda,isolated_dwelling,-75.6115508,3.8332405,POINT Z (-75.6115508 3.8332405 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
227,oficina parque nacional natural las hermosas,pub,-75.4921215,3.7202483,POINT Z (-75.4921215 3.7202483 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
228,tamanaco ,hotel,-75.4861951,3.7225541,POINT Z (-75.4861951 3.7225541 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
229,quesos la jazminia,food_court,-75.5848437,3.7015013,POINT Z (-75.58484369999999 3.7015013 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
230,el eden,isolated_dwelling,-75.5792733,3.6721238,POINT Z (-75.5792733 3.6721238 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
231,porvenir,isolated_dwelling,-75.5783801,3.66775,POINT Z (-75.5783801 3.66775 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
232,colegio manuel murillo toro,college,-75.4917707,3.7199852,POINT Z (-75.4917707 3.7199852 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
233,monumento el indio,monument,-75.4828565,3.7242315,POINT Z (-75.4828565 3.7242315 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
234,iet medalla milagrosa,school,-75.4867364,3.7246275,POINT Z (-75.4867364 3.7246275 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
235,colegio andrés rocha,college,-75.4983877,3.7186277,POINT Z (-75.49838769999999 3.7186277 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
236,la línea,hamlet,-75.5084392,3.5564724,POINT Z (-75.5084392 3.5564724 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,True
237,plaza de toros la sombrerera,square,-75.4746948,3.7207659,POINT Z (-75.47469479999999 3.7207659 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
238,club cointrasur,swimming_pool,-75.4639172,3.7176465,POINT Z (-75.4639172 3.7176465 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
239,club tuluní,swimming_pool,-75.4863342,3.7216127,POINT Z (-75.4863342 3.7216127 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
240,iglesia el señor de los milagros,place_of_worship,-75.4934476,3.7185568,POINT Z (-75.4934476 3.7185568 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
241,zona de comidas rápidas,fast_food,-75.4870735,3.7250397,POINT Z (-75.48707349999999 3.7250397 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
242,supermercado cafisur,supermarket,-75.4856487,3.7246284,POINT Z (-75.4856487 3.7246284 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
243,tiendas ara,supermarket,-75.4854793,3.7248362,POINT Z (-75.48547929999999 3.7248362 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
244,federación de cafeteros,wholesale,-75.4844008,3.7212048,POINT Z (-75.4844008 3.7212048 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
245,casa cural,place_of_worship,-75.4848247,3.724865,POINT Z (-75.4848247 3.724865 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
246,compra de café,wholesale,-75.5034309,3.7247375,POINT Z (-75.5034309 3.7247375 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
247,colegio sagrado corazon de jesus,college,-75.4962941,3.7188647,POINT Z (-75.4962941 3.7188647 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
248,colegio departamental nuestra señora del rosario,college,-75.4929484,3.7201888,POINT Z (-75.4929484 3.7201888 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
249,estacion de servicio cointrasur 2,fuel,-75.4908842,3.7203974,POINT Z (-75.4908842 3.7203974 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
250,clínica de ropa y sastrería,tailor,-75.4879844,3.7201452,POINT Z (-75.4879844 3.7201452 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
251,bomberos voluntarios chaparral,fire_station,-75.4834986,3.7218243,POINT Z (-75.4834986 3.7218243 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
252,drogras la rebaja,chemist,-75.4851658,3.7237634,POINT Z (-75.4851658 3.7237634 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
253,panadería y pastelería,bakery,-75.4852355,3.7236653,POINT Z (-75.4852355 3.7236653 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
254,neurodent,dentist,-75.4856705,3.7232819,POINT Z (-75.4856705 3.7232819 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
255,nan,bicycle_repair_station,-75.487918,3.7201209,POINT Z (-75.48791799999999 3.7201209 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
256,comfenalco,playground,-75.456971,3.7293594,POINT Z (-75.456971 3.7293594 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
257,los mangos,locality,-75.3576092,3.7713893,POINT Z (-75.3576092 3.7713893 0),2021-08-27T00:00:00+00:00,True,False,True,False,False,False
258,nan,car_repair,-75.4906557,3.7204245,POINT Z (-75.4906557 3.7204245 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
259,finca méxico,alpine_hut,-75.5797254,3.7858304,POINT Z (-75.5797254 3.7858304 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
260,banco de bogotá,bank,-75.4853082,3.7240644,POINT Z (-75.48530820000001 3.7240644 0),2021-08-27T00:00:00+00:00,False,True,True,False,False,False
261,vegetariano adventista,restaurant,-75.4864584,3.723952,POINT Z (-75.4864584 3.723952 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
262,vegetariano el manjar,restaurant,-75.4866663,3.7241956,POINT Z (-75.4866663 3.7241956 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
263,el queso,locality,-75.4479325,3.6608944,POINT Z (-75.44793249999999 3.6608944 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,True
264,heladería twis,ice_cream,-75.4864786,3.7248965,POINT Z (-75.4864786 3.7248965 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
265,nan,bicycle_repair_station,-75.4880255,3.7199299,POINT Z (-75.48802550000001 3.7199299 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
266,nan,transformer_tower,-75.4747841,3.7192774,POINT Z (-75.47478409999999 3.7192774 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
267,nan,transformer_tower,-75.4748833,3.7192694,POINT Z (-75.4748833 3.7192694 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
268,dispensario medico,clinic,-75.4945412,3.7245476,POINT Z (-75.4945412 3.7245476 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
269,instituto educativo alvaro molina,school,-75.5915814,3.8420483,POINT Z (-75.5915814 3.8420483 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
270,escuela rio negro,school,-75.6293998,3.8545325,POINT Z (-75.6293998 3.8545325 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
271,paradero rio negro,locality,-75.6288404,3.8556447,POINT Z (-75.6288404 3.8556447 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
272,paradero la argentina,locality,-75.6190446,3.8558747,POINT Z (-75.6190446 3.8558747 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
273,la arenosa,locality,-75.6337044,3.8569608,POINT Z (-75.6337044 3.8569608 0),2021-08-27T00:00:00+00:00,True,False,True,False,False,True
274,motel monte bello,love_hotel,-75.45302,3.7310601,POINT Z (-75.45302 3.7310601 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
275,el limón,village,-75.5847828,3.649458,POINT Z (-75.5847828 3.649458 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
276,la marina,village,-75.6403971,3.7279334,POINT Z (-75.6403971 3.7279334 0),2021-08-27T00:00:00+00:00,True,False,True,False,False,False
277,santa helena,village,-75.4635093,3.7234259,POINT Z (-75.4635093 3.7234259 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
278,santofimio,village,-75.4633422,3.7217843,POINT Z (-75.4633422 3.7217843 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
279,el jardin,village,-75.4606891,3.7280177,POINT Z (-75.4606891 3.7280177 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
280,salomon umaña,village,-75.4684645,3.7268954,POINT Z (-75.4684645 3.7268954 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
281,fundadores,village,-75.4678876,3.7249494,POINT Z (-75.4678876 3.7249494 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
282,villa esperanza,village,-75.4721984,3.7235235,POINT Z (-75.4721984 3.7235235 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
283,carmenza rocha,village,-75.4727613,3.7196134,POINT Z (-75.4727613 3.7196134 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
284,tuluni,village,-75.4779344,3.7180767,POINT Z (-75.4779344 3.7180767 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
285,villa del triunfo,village,-75.4786444,3.7196359,POINT Z (-75.47864439999999 3.7196359 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
286,castañal,village,-75.4790693,3.7203911,POINT Z (-75.47906930000001 3.7203911 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
287,carmenza rocha,village,-75.4765396,3.7206859,POINT Z (-75.4765396 3.7206859 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
288,primavera,village,-75.4749266,3.7257968,POINT Z (-75.4749266 3.7257968 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
289,americas,village,-75.4738651,3.7278829,POINT Z (-75.4738651 3.7278829 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
290,primero de mayo,village,-75.4790188,3.723905,POINT Z (-75.47901880000001 3.723905 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
291,obrero,village,-75.4777944,3.7260692,POINT Z (-75.47779439999999 3.7260692 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
292,versalles,village,-75.4816202,3.7259084,POINT Z (-75.48162019999999 3.7259084 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
293,juan bautista,village,-75.4837444,3.7264418,POINT Z (-75.48374440000001 3.7264418 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
294,divino niño,village,-75.4839525,3.7233223,POINT Z (-75.4839525 3.7233223 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
295,la loma,village,-75.4855195,3.7215158,POINT Z (-75.4855195 3.7215158 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
296,centro,village,-75.4856738,3.7241704,POINT Z (-75.4856738 3.7241704 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
297,libertador,village,-75.4884237,3.7228096,POINT Z (-75.4884237 3.7228096 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
298,santa luisa,neighbourhood,-75.4886848,3.7202172,POINT Z (-75.4886848 3.7202172 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
299,ambeima,village,-75.4892048,3.7176435,POINT Z (-75.4892048 3.7176435 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,True
300,cabañas,village,-75.4904005,3.7175266,POINT Z (-75.49040050000001 3.7175266 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
301,prados del eden,village,-75.4945661,3.7164016,POINT Z (-75.4945661 3.7164016 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
302,el eden,village,-75.4939602,3.7183859,POINT Z (-75.4939602 3.7183859 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
303,villa cafe,village,-75.4983506,3.7196248,POINT Z (-75.49835059999999 3.7196248 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
304,beltran,village,-75.4975104,3.7216758,POINT Z (-75.4975104 3.7216758 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
305,laureles,village,-75.4922968,3.7211287,POINT Z (-75.49229680000001 3.7211287 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
306,pueblo nuevo,village,-75.4901666,3.7250603,POINT Z (-75.49016659999999 3.7250603 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,True
307,algodones,village,-75.4939736,3.7270046,POINT Z (-75.4939736 3.7270046 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
308,el rocio,village,-75.4909751,3.727609,POINT Z (-75.4909751 3.727609 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
309,20 de julio,village,-75.4874479,3.7276957,POINT Z (-75.48744790000001 3.7276957 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
310,las brisas,village,-75.4890089,3.7285436,POINT Z (-75.4890089 3.7285436 0),2021-08-27T00:00:00+00:00,False,False,True,False,False,False
