,geographic_name,geometry,site_type,date_mod,dictionary,geo_database,google_maps,open_street_maps,aerial_photograph,cartographic_sheet,longitude,latitude
925,La Primavera,POINT Z (-75.3451635241497 3.789278601476603 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.3451635241497,3.7892786014766027
926,Hacienda Mejico,POINT Z (-75.35881616934974 3.787822859485189 0),Hacienda,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.35881616934974,3.7878228594851886
927,La Morel,POINT Z (-75.37944537762738 3.788665460360381 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.37944537762738,3.788665460360381
928,El Paraíso,POINT Z (-75.37829963199225 3.787404955617049 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.37829963199225,3.7874049556170495
929,El Guayco,POINT Z (-75.37668324064526 3.783593735941622 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.37668324064526,3.7835937359416216
930,Los Pijaos,POINT Z (-75.37420130794744 3.782919456245187 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.37420130794744,3.782919456245187
931,Rincón Hondo,POINT Z (-75.37374661813405 3.783836365745432 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.37374661813405,3.7838363657454317
932,El Espejo,POINT Z (-75.38962594274099 3.795262937451731 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.38962594274099,3.7952629374517306
933,El Silencio,POINT Z (-75.40144380937004 3.794479978480291 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.40144380937004,3.794479978480291
934,El Salado,POINT Z (-75.40228627038161 3.796659277780635 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.40228627038161,3.7966592777806354
935,Silvania,POINT Z (-75.40581752504683 3.792925864569947 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.40581752504683,3.7929258645699466
936,Buenos Aires,POINT Z (-75.40817202640548 3.788012007283724 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.40817202640548,3.7880120072837236
937,La Estación,POINT Z (-75.41974770952 3.796872152842057 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.41974770952,3.796872152842057
938,La Miranda,POINT Z (-75.41946842223301 3.793207751514 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.41946842223301,3.7932077515139997
939,Buenavista,POINT Z (-75.42644518728045 3.794656683407148 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.42644518728045,3.7946566834071485
940,Los Curos,POINT Z (-75.42651005969259 3.793295550248446 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.42651005969259,3.7932955502484464
941,La Peninsula,POINT Z (-75.29334491844395 3.817878799445758 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.29334491844395,3.8178787994457584
942,La Vigonia,POINT Z (-75.33453922005914 3.790947419999422 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.33453922005914,3.7909474199994224
943,Las Acacias,POINT Z (-75.33821978408631 3.79541353523774 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.3382197840863,3.7954135352377403
944,Salzañita,POINT Z (-75.33742567146854 3.794211084338096 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.33742567146854,3.7942110843380963
945,La Arandia,POINT Z (-75.33992559170794 3.784499255148335 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.33992559170794,3.784499255148335
946,Las Pitas,POINT Z (-75.33777783376506 3.787165224575135 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.33777783376506,3.787165224575135
947,El Capitolio,POINT Z (-75.3397688487545 3.787472926271574 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.3397688487545,3.7874729262715743
948,El Recreo,POINT Z (-75.33865078646032 3.789435283602719 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.33865078646032,3.7894352836027188
949,La Esmeralda,POINT Z (-75.34163542810664 3.78715369539405 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.34163542810664,3.7871536953940503
950,La Florida,POINT Z (-75.34387351821907 3.783725055592825 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.34387351821907,3.7837250555928246
951,Ventaquemada,POINT Z (-75.29485455862779 3.828918866517468 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.29485455862779,3.828918866517468
952,Los Manguitos,POINT Z (-75.29884214084217 3.82616927777049 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.29884214084217,3.8261692777704903
953,El Totumo,POINT Z (-75.29445668338266 3.825056179988474 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.29445668338266,3.825056179988474
954,La Florida,POINT Z (-75.29887603909056 3.822013423597595 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.29887603909056,3.822013423597595
955,Los Naranjos,POINT Z (-75.29722100465814 3.819118707121545 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.29722100465814,3.8191187071215453
956,Chilapa,POINT Z (-75.31395925768744 3.828480450348189 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.31395925768744,3.8284804503481893
957,El Rodeo,POINT Z (-75.3225169188662 3.822459139956539 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.3225169188662,3.822459139956539
958,Los Jardines,POINT Z (-75.32457266162599 3.820418221856984 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.324572661626,3.8204182218569835
959,El Recreo,POINT Z (-75.32276615997057 3.819431859983789 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.32276615997057,3.819431859983789
960,Pista de Aterrizaje,POINT Z (-75.32546340511767 3.824870507523721 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.32546340511767,3.824870507523721
961,El Alto,POINT Z (-75.34077884210254 3.823734103929845 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.34077884210254,3.823734103929845
962,El Azucaral,POINT Z (-75.35625909003269 3.827982797195458 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.3562590900327,3.827982797195458
963,Barrialosa,POINT Z (-75.34607011883645 3.826023280010646 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.34607011883645,3.8260232800106455
964,Buenos Aires,POINT Z (-75.35642956530621 3.823900711378862 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.35642956530621,3.823900711378862
965,Los Delirios,POINT Z (-75.36601629668458 3.821915235501705 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.36601629668458,3.8219152355017054
966,La Sierra,POINT Z (-75.36290393913424 3.833359752969073 0),,2015-03-05T00:00:00+00:00,True,True,False,False,False,False,-75.36290393913424,3.833359752969073
967,Caracolí,POINT Z (-75.3749541497057 3.830928855653722 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.3749541497057,3.830928855653722
968,Las Lomitas,POINT Z (-75.37201405032405 3.822539810431542 0),,2015-03-05T00:00:00+00:00,True,True,False,False,False,False,-75.37201405032405,3.8225398104315422
969,Buenos Aires,POINT Z (-75.37178330050401 3.820203823739272 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.371783300504,3.820203823739272
970,Valparaiso,POINT Z (-75.37836267066592 3.824883669439214 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.37836267066592,3.824883669439214
971,El Delirio,POINT Z (-75.37971929161456 3.826242225483695 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.37971929161456,3.8262422254836954
972,Las Brisas,POINT Z (-75.38990609253651 3.83007309295854 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.3899060925365,3.8300730929585405
973,Chontaduro,POINT Z (-75.39437979094753 3.830104247471804 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.39437979094753,3.830104247471804
974,Chontaduro,POINT Z (-75.39440701834566 3.830426456404353 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.39440701834566,3.8304264564043526
975,Caracol,POINT Z (-75.39600281286448 3.830824567200819 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.39600281286448,3.830824567200819
976,La Pedregosa,POINT Z (-75.39527529250873 3.832938221718594 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.39527529250873,3.832938221718594
977,La Playa,POINT Z (-75.4012387890517 3.828176926923377 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.4012387890517,3.8281769269233767
978,La Primavera,POINT Z (-75.41092226348128 3.831724500890505 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.41092226348128,3.831724500890505
979,El Toche,POINT Z (-75.40771262469582 3.830780666610198 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.40771262469582,3.8307806666101976
980,Cuchumbo,POINT Z (-75.40451648510624 3.827026067349222 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.40451648510624,3.8270260673492222
981,Las Dantas,POINT Z (-75.41053480053858 3.82491346375066 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.41053480053858,3.8249134637506597
982,Los Inciencios,POINT Z (-75.41113002513316 3.817948389174203 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.41113002513316,3.817948389174203
983,Maracaibo,POINT Z (-75.3975347754069 3.820356490772558 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.3975347754069,3.820356490772558
984,Peñalisa,POINT Z (-75.39764127676825 3.820069881079011 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.39764127676825,3.8200698810790112
985,Vista Hermosa,POINT Z (-75.38240990620125 3.825617024012074 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.38240990620125,3.825617024012074
986,El Guayco,POINT Z (-75.38054699765264 3.783745898304018 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.38054699765264,3.7837458983040175
987,Aires del Balso,POINT Z (-75.36643027690317 3.847092287202149 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.36643027690317,3.847092287202149
988,Las Planes El maquito,POINT Z (-75.37461984594661 3.850526201988423 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.37461984594661,3.850526201988423
989,La Esmeralda,POINT Z (-75.37997380640967 3.852256999072028 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.37997380640967,3.852256999072028
990,El Cedro,POINT Z (-75.39707062479606 3.827298079869481 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.39707062479606,3.827298079869481
991,Los Guayabos,POINT Z (-75.38856922509517 3.870050726476545 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.38856922509517,3.870050726476545
992,La Esperanza,POINT Z (-75.38646743569676 3.871189626945041 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.38646743569676,3.8711896269450405
993,El Hoyo,POINT Z (-75.38706575977147 3.871274533081757 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.38706575977147,3.871274533081757
994,Maracana,POINT Z (-75.38309945029849 3.871466919553483 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.38309945029849,3.871466919553483
995,La Palma,POINT Z (-75.3878558923369 3.870696959362917 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.3878558923369,3.8706969593629172
996,La Palmera,POINT Z (-75.39650260487311 3.862741465141368 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.3965026048731,3.862741465141368
997,La Ceiba,POINT Z (-75.3970257489094 3.860971168670136 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.3970257489094,3.8609711686701362
998,Las Brisas,POINT Z (-75.39547543312727 3.861633836706271 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.39547543312727,3.861633836706271
999,El Consuelo,POINT Z (-75.39697157108019 3.859941256000542 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.39697157108019,3.8599412560005417
1000,El Fraile,POINT Z (-75.39460342172291 3.85883571263258 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.3946034217229,3.85883571263258
1001,Dos Aguas,POINT Z (-75.39265333811764 3.856012845696019 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.39265333811764,3.856012845696019
1002,El Fraile,POINT Z (-75.3955041189125 3.851809197778273 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.3955041189125,3.8518091977782727
1003,La Pradera,POINT Z (-75.41310409116554 3.855295564953327 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.41310409116554,3.855295564953327
1004,El Engaño,POINT Z (-75.41499532099783 3.854077725915737 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.41499532099783,3.8540777259157366
1005,La Reserva,POINT Z (-75.40829636155819 3.861025439369432 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.40829636155819,3.8610254393694317
1006,La Pedregoza,POINT Z (-75.40872165856996 3.865731815733404 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.40872165856996,3.865731815733404
1007,La Flor,POINT Z (-75.42159410200898 3.870584914825094 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.42159410200898,3.870584914825094
1008,La Soledad,POINT Z (-75.41693476040832 3.868595060994007 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.41693476040832,3.868595060994007
1009,Puesto de Salud,POINT Z (-75.33316015760043 3.811831311541804 0),Puesto de salud,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.33316015760043,3.811831311541804
1010,Colegio Enrique Olaya Herrera,POINT Z (-75.33145711280746 3.813153401328016 0),Colegio,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.33145711280746,3.813153401328016
1011,Nucleo Escolar Olaya Herrera,POINT Z (-75.32999709650471 3.811656233569011 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.32999709650471,3.8116562335690105
1012,La Albania,POINT Z (-75.41816124592208 3.831833673459949 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.41816124592208,3.831833673459949
1013,La Unión,POINT Z (-75.41439794205171 3.826319588808562 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.4143979420517,3.826319588808562
1014,Miramar,POINT Z (-75.41325507660166 3.824907065725788 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.41325507660166,3.8249070657257884
1015,La Palma,POINT Z (-75.41569141517431 3.821412237961054 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.41569141517431,3.821412237961054
1016,La Palmera o Cucharal,POINT Z (-75.41811380181871 3.820423800994723 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.4181138018187,3.8204238009947233
1017,El Horizonte,POINT Z (-75.41659638762592 3.818832841099 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.41659638762592,3.818832841099
1018,Buenavista,POINT Z (-75.41514782547824 3.817369738943189 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.41514782547824,3.8173697389431887
1019,El Paraíso,POINT Z (-75.42018686328116 3.825722379870974 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.42018686328116,3.825722379870974
1020,La Copa,POINT Z (-75.42530129276641 3.825227976695701 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.4253012927664,3.825227976695701
1021,El Guindo,POINT Z (-75.42361803134031 3.818025614013722 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.42361803134031,3.8180256140137216
1022,Las Hondas,POINT Z (-75.42261381123446 3.823847741839778 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.42261381123446,3.823847741839778
1023,El Paraíso,POINT Z (-75.42728359219116 3.815901550973454 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.42728359219116,3.815901550973454
1024,La Alcancía,POINT Z (-75.42031603890497 3.816646505022056 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.42031603890497,3.816646505022056
1025,El Bosque,POINT Z (-75.4207429245984 3.816090853774351 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.4207429245984,3.816090853774351
1026,El Rodeo,POINT Z (-75.42438828438671 3.810750159295385 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.42438828438671,3.8107501592953845
1027,La Ilusión,POINT Z (-75.42604492537673 3.810192576982748 0),,2015-03-05T00:00:00+00:00,False,True,False,False,False,False,-75.42604492537673,3.8101925769827476
